Location,Market Size,Product Type,Sales
East,Small Market,Coffee,346
West,Small Market,Herbal Tea,346
West,Small Market,Herbal Tea,346
Central,Major Market,Espresso,346
West,Small Market,Espresso,346
East,Major Market,Espresso,346
Central,Major Market,Espresso,346
Central,Major Market,Herbal Tea,346
East,Major Market,Espresso,346
East,Small Market,Coffee,346
Central,Major Market,Herbal Tea,346
West,Small Market,Espresso,346
West,Small Market,Herbal Tea,347
East,Small Market,Coffee,347
Central,Major Market,Coffee,354
West,Small Market,Herbal Tea,354
West,Small Market,Espresso,362
Central,Major Market,Espresso,362
East,Major Market,Espresso,362
Central,Major Market,Herbal Tea,362
Central,Major Market,Espresso,363
West,Small Market,Espresso,363
East,Major Market,Espresso,363
Central,Major Market,Herbal Tea,363
Central,Major Market,Coffee,367
West,Small Market,Herbal Tea,367
West,Small Market,Herbal Tea,367
Central,Major Market,Coffee,367
Central,Major Market,Coffee,373
Central,Small Market,Herbal Tea,373
Central,Small Market,Herbal Tea,373
West,Small Market,Herbal Tea,373
West,Small Market,Herbal Tea,373
Central,Major Market,Coffee,373
Central,Major Market,Coffee,376
Central,Small Market,Herbal Tea,376
Central,Major Market,Coffee,376
West,Small Market,Herbal Tea,376
Central,Small Market,Herbal Tea,376
West,Small Market,Herbal Tea,376
Central,Major Market,Coffee,377
West,Small Market,Herbal Tea,377
Central,Major Market,Espresso,382
East,Major Market,Espresso,382
Central,Major Market,Herbal Tea,382
West,Small Market,Espresso,382
West,Major Market,Espresso,384
West,Small Market,Herbal Tea,384
West,Small Market,Herbal Tea,386
Central,Major Market,Coffee,386
Central,Major Market,Espresso,387
Central,Major Market,Coffee,387
West,Major Market,Espresso,387
East,Major Market,Espresso,387
West,Small Market,Herbal Tea,387
West,Small Market,Herbal Tea,387
Central,Major Market,Herbal Tea,387
West,Small Market,Espresso,387
West,Small Market,Herbal Tea,391
Central,Major Market,Coffee,391
West,Small Market,Herbal Tea,391
Central,Major Market,Coffee,391
West,Small Market,Herbal Tea,408
West,Major Market,Espresso,408
West,Major Market,Espresso,412
Central,Major Market,Coffee,412
West,Small Market,Herbal Tea,412
West,Small Market,Herbal Tea,412
West,Small Market,Herbal Tea,412
Central,Major Market,Coffee,412
West,Major Market,Espresso,423
West,Small Market,Tea,423
Central,Small Market,Tea,423
Central,Major Market,Espresso,423
West,Small Market,Herbal Tea,439
Central,Major Market,Coffee,439
Central,Small Market,Tea,451
West,Small Market,Tea,451
Central,Major Market,Espresso,451
West,Major Market,Espresso,451
West,Major Market,Herbal Tea,452
South,Major Market,Coffee,452
East,Major Market,Coffee,454
Central,Major Market,Coffee,456
Central,Major Market,Espresso,456
West,Major Market,Espresso,456
West,Major Market,Herbal Tea,456
Central,Small Market,Tea,456
West,Small Market,Herbal Tea,456
West,Small Market,Tea,456
South,Major Market,Coffee,456
Central,Major Market,Espresso,457
Central,Small Market,Tea,457
West,Small Market,Tea,457
West,Major Market,Espresso,457
Central,Major Market,Coffee,461
West,Small Market,Herbal Tea,461
Central,Major Market,Coffee,463
West,Small Market,Herbal Tea,463
Central,Major Market,Coffee,465
West,Major Market,Herbal Tea,465
West,Small Market,Herbal Tea,465
South,Major Market,Coffee,465
West,Major Market,Herbal Tea,467
West,Small Market,Herbal Tea,467
Central,Major Market,Coffee,467
South,Major Market,Coffee,467
East,Major Market,Coffee,470
Central,Major Market,Coffee,474
West,Small Market,Herbal Tea,474
East,Major Market,Coffee,474
Central,Major Market,Espresso,478
Central,Major Market,Espresso,478
Central,Small Market,Tea,478
Central,Small Market,Tea,478
West,Major Market,Espresso,478
Central,Small Market,Tea,478
West,Small Market,Herbal Tea,478
West,Small Market,Tea,478
West,Major Market,Espresso,478
Central,Major Market,Espresso,478
West,Small Market,Tea,478
West,Small Market,Tea,478
Central,Major Market,Coffee,478
West,Major Market,Espresso,478
East,Major Market,Herbal Tea,483
East,Major Market,Coffee,484
South,Major Market,Coffee,486
West,Major Market,Herbal Tea,486
Central,Major Market,Coffee,486
West,Small Market,Herbal Tea,486
West,Major Market,Espresso,487
Central,Major Market,Espresso,487
Central,Small Market,Tea,487
West,Small Market,Tea,487
West,Major Market,Herbal Tea,490
East,Major Market,Espresso,490
South,Major Market,Coffee,490
East,Major Market,Coffee,492
East,Major Market,Coffee,494
East,Major Market,Herbal Tea,495
South,Major Market,Coffee,496
West,Major Market,Herbal Tea,496
Central,Major Market,Espresso,498
West,Major Market,Herbal Tea,498
Central,Small Market,Tea,498
West,Small Market,Tea,498
South,Major Market,Coffee,498
West,Major Market,Espresso,498
Central,Major Market,Espresso,501
Central,Small Market,Tea,501
West,Small Market,Tea,501
East,Major Market,Coffee,501
West,Major Market,Espresso,501
East,Major Market,Coffee,505
West,Major Market,Herbal Tea,506
South,Major Market,Coffee,506
West,Major Market,Herbal Tea,507
South,Major Market,Coffee,507
West,Major Market,Espresso,509
West,Major Market,Espresso,509
Central,Small Market,Tea,509
Central,Major Market,Espresso,509
Central,Small Market,Tea,509
Central,Small Market,Tea,509
West,Major Market,Espresso,509
Central,Major Market,Espresso,509
West,Small Market,Tea,509
West,Small Market,Tea,509
West,Small Market,Tea,509
Central,Major Market,Espresso,509
Central,Small Market,Tea,510
West,Major Market,Espresso,510
East,Major Market,Coffee,510
Central,Major Market,Espresso,510
West,Small Market,Tea,510
South,Major Market,Coffee,512
West,Major Market,Herbal Tea,512
East,Major Market,Herbal Tea,513
East,Major Market,Herbal Tea,513
Central,Major Market,Espresso,516
Central,Small Market,Tea,516
West,Major Market,Espresso,516
Central,Small Market,Tea,516
West,Major Market,Espresso,516
Central,Major Market,Espresso,516
West,Small Market,Tea,516
West,Small Market,Tea,516
East,Major Market,Coffee,519
West,Major Market,Herbal Tea,520
South,Major Market,Coffee,520
Central,Major Market,Espresso,521
West,Major Market,Espresso,521
Central,Major Market,Espresso,521
Central,Small Market,Tea,521
West,Small Market,Tea,521
West,Major Market,Espresso,521
Central,Small Market,Tea,521
West,Small Market,Tea,521
South,Major Market,Coffee,522
West,Major Market,Herbal Tea,522
East,Major Market,Espresso,523
East,Major Market,Coffee,524
West,Major Market,Herbal Tea,525
South,Major Market,Coffee,525
West,Major Market,Espresso,527
West,Major Market,Espresso,527
Central,Small Market,Tea,527
West,Major Market,Herbal Tea,527
South,Major Market,Coffee,527
Central,Small Market,Tea,527
West,Small Market,Tea,527
West,Small Market,Tea,527
Central,Major Market,Espresso,527
Central,Major Market,Espresso,527
East,Major Market,Herbal Tea,528
West,Major Market,Espresso,531
Central,Small Market,Tea,531
Central,Major Market,Espresso,531
West,Small Market,Tea,531
South,Major Market,Coffee,532
Central,Major Market,Espresso,532
Central,Major Market,Espresso,532
Central,Small Market,Tea,532
Central,Small Market,Tea,532
West,Major Market,Herbal Tea,532
West,Small Market,Tea,532
West,Major Market,Espresso,532
Central,Small Market,Herbal Tea,532
West,Small Market,Tea,532
West,Small Market,Tea,532
West,Major Market,Espresso,532
Central,Major Market,Espresso,532
West,Major Market,Espresso,532
Central,Small Market,Tea,534
Central,Small Market,Tea,534
Central,Major Market,Espresso,534
West,Small Market,Herbal Tea,534
West,Small Market,Tea,534
Central,Major Market,Coffee,534
West,Major Market,Espresso,534
East,Major Market,Espresso,538
East,Major Market,Espresso,538
East,Major Market,Herbal Tea,540
East,Major Market,Espresso,541
East,Major Market,Herbal Tea,541
East,Major Market,Espresso,543
East,Major Market,Coffee,543
East,Major Market,Espresso,543
Central,Small Market,Tea,545
Central,Small Market,Herbal Tea,545
Central,Major Market,Espresso,545
West,Small Market,Tea,545
West,Major Market,Espresso,545
West,Major Market,Herbal Tea,546
West,Major Market,Espresso,546
South,Major Market,Coffee,546
Central,Major Market,Espresso,546
Central,Small Market,Tea,546
East,Major Market,Coffee,546
Central,Small Market,Tea,546
East,Major Market,Espresso,546
Central,Small Market,Herbal Tea,546
West,Small Market,Tea,546
East,Major Market,Herbal Tea,547
East,Major Market,Herbal Tea,547
East,Major Market,Espresso,548
East,Major Market,Coffee,551
East,Major Market,Coffee,553
East,Major Market,Coffee,553
South,Major Market,Coffee,554
West,Major Market,Herbal Tea,554
East,Major Market,Espresso,557
South,Major Market,Coffee,559
West,Major Market,Herbal Tea,559
West,Small Market,Herbal Tea,562
West,Major Market,Herbal Tea,562
Central,Major Market,Coffee,562
South,Major Market,Coffee,562
East,Major Market,Espresso,564
West,Major Market,Espresso,567
Central,Major Market,Coffee,567
Central,Major Market,Espresso,567
South,Major Market,Coffee,567
Central,Small Market,Tea,567
Central,Major Market,Espresso,567
Central,Small Market,Herbal Tea,567
Central,Small Market,Herbal Tea,567
West,Major Market,Herbal Tea,567
West,Small Market,Tea,567
East,Major Market,Espresso,567
West,Small Market,Herbal Tea,567
West,Small Market,Tea,567
West,Major Market,Espresso,567
Central,Major Market,Coffee,569
Central,Small Market,Tea,569
West,Small Market,Herbal Tea,569
West,Major Market,Espresso,576
East,Major Market,Coffee,576
East,Major Market,Herbal Tea,576
Central,Small Market,Herbal Tea,576
West,Small Market,Tea,576
Central,Major Market,Espresso,576
East,Major Market,Herbal Tea,577
Central,Small Market,Tea,578
East,Major Market,Espresso,580
Central,Small Market,Herbal Tea,581
Central,Small Market,Tea,581
West,Small Market,Tea,581
West,Major Market,Espresso,581
Central,Major Market,Espresso,581
West,Major Market,Herbal Tea,582
South,Major Market,Coffee,582
Central,Small Market,Tea,582
Central,Small Market,Tea,584
Central,Major Market,Espresso,587
Central,Small Market,Herbal Tea,587
West,Small Market,Tea,587
West,Major Market,Espresso,587
West,Major Market,Espresso,589
Central,Small Market,Tea,589
Central,Major Market,Espresso,589
West,Small Market,Tea,589
Central,Small Market,Herbal Tea,589
Central,Small Market,Tea,597
Central,Small Market,Tea,598
West,Small Market,Tea,598
Central,Small Market,Herbal Tea,598
West,Major Market,Espresso,598
Central,Major Market,Espresso,598
East,Major Market,Espresso,601
Central,Small Market,Tea,602
Central,Small Market,Tea,603
Central,Major Market,Espresso,604
West,Major Market,Espresso,604
Central,Small Market,Tea,604
East,Major Market,Espresso,604
Central,Small Market,Herbal Tea,604
West,Small Market,Tea,604
West,Major Market,Espresso,607
Central,Small Market,Herbal Tea,607
Central,Major Market,Espresso,607
West,Small Market,Tea,607
Central,Major Market,Espresso,611
Central,Small Market,Herbal Tea,611
Central,Small Market,Tea,611
West,Small Market,Tea,611
West,Major Market,Espresso,611
Central,Small Market,Herbal Tea,612
West,Major Market,Espresso,612
West,Small Market,Tea,612
Central,Major Market,Espresso,612
West,Major Market,Espresso,614
Central,Small Market,Herbal Tea,614
East,Major Market,Herbal Tea,614
Central,Major Market,Espresso,614
East,Major Market,Coffee,614
West,Small Market,Tea,614
Central,Small Market,Tea,616
East,Major Market,Espresso,618
East,Major Market,Coffee,623
West,Major Market,Coffee,623
Central,Major Market,Espresso,626
West,Major Market,Espresso,626
Central,Small Market,Tea,626
Central,Small Market,Herbal Tea,626
West,Small Market,Tea,626
Central,Major Market,Espresso,628
Central,Small Market,Herbal Tea,628
West,Major Market,Espresso,628
Central,Small Market,Herbal Tea,628
West,Major Market,Espresso,628
West,Small Market,Tea,628
Central,Major Market,Espresso,628
West,Small Market,Tea,628
Central,Small Market,Tea,632
Central,Major Market,Espresso,634
West,Major Market,Espresso,634
Central,Small Market,Herbal Tea,634
West,Small Market,Tea,634
Central,Major Market,Espresso,637
Central,Small Market,Herbal Tea,637
West,Major Market,Espresso,637
West,Small Market,Tea,637
East,Major Market,Herbal Tea,638
East,Major Market,Coffee,643
West,Major Market,Coffee,645
East,Major Market,Herbal Tea,645
East,Major Market,Coffee,645
East,Major Market,Herbal Tea,647
East,Major Market,Coffee,649
East,Major Market,Coffee,650
West,Major Market,Coffee,650
East,Major Market,Herbal Tea,651
East,Major Market,Herbal Tea,653
Central,Small Market,Tea,654
East,Major Market,Espresso,657
East,Major Market,Coffee,658
East,Major Market,Coffee,659
East,Major Market,Herbal Tea,663
West,Major Market,Coffee,664
East,Major Market,Coffee,664
East,Major Market,Coffee,664
East,Major Market,Coffee,665
East,Major Market,Herbal Tea,669
East,Major Market,Espresso,669
West,Major Market,Espresso,672
Central,Major Market,Espresso,672
Central,Small Market,Herbal Tea,672
West,Small Market,Tea,672
Central,Small Market,Tea,672
West,Major Market,Herbal Tea,672
South,Major Market,Coffee,672
East,Major Market,Espresso,675
East,Major Market,Espresso,675
West,Major Market,Coffee,675
East,Major Market,Coffee,675
Central,Major Market,Espresso,678
Central,Small Market,Herbal Tea,678
West,Major Market,Coffee,678
West,Major Market,Espresso,678
West,Small Market,Tea,678
East,Major Market,Coffee,678
West,Major Market,Herbal Tea,678
South,Major Market,Coffee,678
East,Major Market,Herbal Tea,680
Central,Small Market,Herbal Tea,681
West,Small Market,Tea,681
Central,Major Market,Espresso,681
West,Major Market,Espresso,681
West,Major Market,Coffee,687
Central,Major Market,Espresso,687
West,Small Market,Tea,687
West,Major Market,Espresso,687
Central,Small Market,Herbal Tea,687
East,Major Market,Coffee,687
East,Major Market,Coffee,693
West,Major Market,Coffee,693
Central,Small Market,Tea,697
West,Major Market,Coffee,699
East,Major Market,Coffee,699
East,Major Market,Espresso,700
West,Major Market,Coffee,712
East,Major Market,Coffee,712
Central,Small Market,Tea,716
East,Major Market,Coffee,719
West,Major Market,Coffee,719
East,Major Market,Espresso,719
East,Major Market,Coffee,745
West,Major Market,Coffee,745
East,Major Market,Herbal Tea,747
East,Major Market,Coffee,749
West,Major Market,Coffee,749
East,Major Market,Coffee,756
West,Major Market,Coffee,756
West,Major Market,Coffee,759
East,Major Market,Coffee,759
East,Major Market,Coffee,759
West,Major Market,Coffee,759
East,Major Market,Espresso,765
East,Major Market,Herbal Tea,786
West,Major Market,Coffee,790
East,Major Market,Coffee,790
East,Major Market,Herbal Tea,793
East,Major Market,Herbal Tea,796
East,Major Market,Espresso,815
East,Major Market,Coffee,842
West,Major Market,Coffee,842
West,Major Market,Coffee,882
East,Major Market,Coffee,882
East,Major Market,Coffee,890
West,Major Market,Coffee,890
West,Major Market,Coffee,902
East,Major Market,Coffee,902
West,Major Market,Coffee,904
East,Major Market,Coffee,904
West,Major Market,Coffee,910
East,Major Market,Coffee,910
West,Major Market,Coffee,912
East,Major Market,Coffee,912
